SN		Schema 2.9																																																																								
SV		2.9																																																																								
C			1																																																																							
T		TOKEN		CP2L2W																																																																						
HR	rowNumber	placementNumber	sourceID	site	packageNPackageType	groupName	primaryPlacement	placementName	supplierProductName	placementUrl	section	target	dimensions	dimensionsPosition	proposalCostMethod	unitType	rate	unitAmount	plannedCost	flightStart	flightEnd	creativeType	creativeTypeDescription	maxFileSize	creativeDueDate	servedBy	estimatedUniqueViews	estimatedPageViews	shareOfVoice	richMediaAccepted	richMediaFeeIncluded	flashVersion	maxLooping	maxAnimationTiming	comments	supplierValidityEndDate	supplerSalesOrderRef	supplierSalesOrderRefVersion	supplierSalesAdserverOID	supplierPlacementRef	supplierOrderDate	inventoryType	subsection	supplierPlacementParentRef	marketRate	marketValue	CC:AGE TARGETING	CC:GENDER TARGETING	CC:AGENCY-PUBLISHER PAID	CC:DAYPART TARGETING	CC:GEO TARGETING LEVEL	CC:BEHAVIORAL TARGETING	CC:CONTEXTUAL TARGETING	CC:RETARGETING	CC:CPE KPI	CC:VENDOR PROPERTY TYPE	CC:PUBLISHER PRODUCT	CC:FEES	CC:COMMISSION	CC:ACTUAL UNIT DIMENSIONS	CC:MEDIA TYPE	CC:GUARANTEED	M:1	M:2	M:3	M:4	M:5	M:6	M:7	M:8	M:9	M:10	M:11	M:12
P	376			GOOGLE.COM	Display Standard			PerfTestCampaign362			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	377			GOOGLE.COM	Display Standard			PerfTestCampaign363			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	378			GOOGLE.COM	Display Standard			PerfTestCampaign364			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	379			GOOGLE.COM	Display Standard			PerfTestCampaign365			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	380			GOOGLE.COM	Display Standard			PerfTestCampaign366			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	381			GOOGLE.COM	Display Standard			PerfTestCampaign367			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	382			GOOGLE.COM	Display Standard			PerfTestCampaign368			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	383			GOOGLE.COM	Display Standard			PerfTestCampaign369			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	384			GOOGLE.COM	Display Standard			PerfTestCampaign370			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	385			GOOGLE.COM	Display Standard			PerfTestCampaign371			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	386			GOOGLE.COM	Display Standard			PerfTestCampaign372			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	387			GOOGLE.COM	Display Standard			PerfTestCampaign373			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	388			GOOGLE.COM	Display Standard			PerfTestCampaign374			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	389			GOOGLE.COM	Display Standard			PerfTestCampaign375			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	390			GOOGLE.COM	Display Standard			PerfTestCampaign376			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	391			GOOGLE.COM	Display Standard			PerfTestCampaign377			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	392			GOOGLE.COM	Display Standard			PerfTestCampaign378			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	393			GOOGLE.COM	Display Standard			PerfTestCampaign379			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	394			GOOGLE.COM	Display Standard			PerfTestCampaign380			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	395			GOOGLE.COM	Display Standard			PerfTestCampaign381			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	396			GOOGLE.COM	Display Standard			PerfTestCampaign382			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	397			GOOGLE.COM	Display Standard			PerfTestCampaign383			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	398			GOOGLE.COM	Display Standard			PerfTestCampaign384			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	399			GOOGLE.COM	Display Standard			PerfTestCampaign385			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	400			GOOGLE.COM	Display Standard			PerfTestCampaign386			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	401			GOOGLE.COM	Display Standard			PerfTestCampaign387			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	402			GOOGLE.COM	Display Standard			PerfTestCampaign388			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	403			GOOGLE.COM	Display Standard			PerfTestCampaign389			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	404			GOOGLE.COM	Display Standard			PerfTestCampaign390			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	405			GOOGLE.COM	Display Standard			PerfTestCampaign391			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	406			GOOGLE.COM	Display Standard			PerfTestCampaign392			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	407			GOOGLE.COM	Display Standard			PerfTestCampaign393			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	408			GOOGLE.COM	Display Standard			PerfTestCampaign394			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	409			GOOGLE.COM	Display Standard			PerfTestCampaign395			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	410			GOOGLE.COM	Display Standard			PerfTestCampaign396			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	411			GOOGLE.COM	Display Standard			PerfTestCampaign397			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	412			GOOGLE.COM	Display Standard			PerfTestCampaign398			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	413			GOOGLE.COM	Display Standard			PerfTestCampaign399			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	414			GOOGLE.COM	Display Standard			PerfTestCampaign400			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	415			GOOGLE.COM	Display Standard			PerfTestCampaign401			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	416			GOOGLE.COM	Display Standard			PerfTestCampaign402			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	417			GOOGLE.COM	Display Standard			PerfTestCampaign403			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	418			GOOGLE.COM	Display Standard			PerfTestCampaign404			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	419			GOOGLE.COM	Display Standard			PerfTestCampaign405			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	420			GOOGLE.COM	Display Standard			PerfTestCampaign406			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	421			GOOGLE.COM	Display Standard			PerfTestCampaign407			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	422			GOOGLE.COM	Display Standard			PerfTestCampaign408			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	423			GOOGLE.COM	Display Standard			PerfTestCampaign409			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	424			GOOGLE.COM	Display Standard			PerfTestCampaign410			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	425			GOOGLE.COM	Display Standard			PerfTestCampaign411			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	426			GOOGLE.COM	Display Standard			PerfTestCampaign412			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	427			GOOGLE.COM	Display Standard			PerfTestCampaign413			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	428			GOOGLE.COM	Display Standard			PerfTestCampaign414			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	429			GOOGLE.COM	Display Standard			PerfTestCampaign415			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	430			GOOGLE.COM	Display Standard			PerfTestCampaign416			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	431			GOOGLE.COM	Display Standard			PerfTestCampaign417			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	432			GOOGLE.COM	Display Standard			PerfTestCampaign418			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	433			GOOGLE.COM	Display Standard			PerfTestCampaign419			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	434			GOOGLE.COM	Display Standard			PerfTestCampaign420			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	435			GOOGLE.COM	Display Standard			PerfTestCampaign421			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	436			GOOGLE.COM	Display Standard			PerfTestCampaign422			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	437			GOOGLE.COM	Display Standard			PerfTestCampaign423			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	438			GOOGLE.COM	Display Standard			PerfTestCampaign424			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	439			GOOGLE.COM	Display Standard			PerfTestCampaign425			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	440			GOOGLE.COM	Display Standard			PerfTestCampaign426			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	441			GOOGLE.COM	Display Standard			PerfTestCampaign427			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	442			GOOGLE.COM	Display Standard			PerfTestCampaign428			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	443			GOOGLE.COM	Display Standard			PerfTestCampaign429			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	444			GOOGLE.COM	Display Standard			PerfTestCampaign430			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	445			GOOGLE.COM	Display Standard			PerfTestCampaign431			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	446			GOOGLE.COM	Display Standard			PerfTestCampaign432			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	447			GOOGLE.COM	Display Standard			PerfTestCampaign433			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	448			GOOGLE.COM	Display Standard			PerfTestCampaign434			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	449			GOOGLE.COM	Display Standard			PerfTestCampaign435			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	450			GOOGLE.COM	Display Standard			PerfTestCampaign436			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	451			GOOGLE.COM	Display Standard			PerfTestCampaign437			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	452			GOOGLE.COM	Display Standard			PerfTestCampaign438			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	453			GOOGLE.COM	Display Standard			PerfTestCampaign439			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	454			GOOGLE.COM	Display Standard			PerfTestCampaign440			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	455			GOOGLE.COM	Display Standard			PerfTestCampaign441			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	456			GOOGLE.COM	Display Standard			PerfTestCampaign442			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	457			GOOGLE.COM	Display Standard			PerfTestCampaign443			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	458			GOOGLE.COM	Display Standard			PerfTestCampaign444			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	459			GOOGLE.COM	Display Standard			PerfTestCampaign445			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	460			GOOGLE.COM	Display Standard			PerfTestCampaign446			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	461			GOOGLE.COM	Display Standard			PerfTestCampaign447			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	462			GOOGLE.COM	Display Standard			PerfTestCampaign448			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	463			GOOGLE.COM	Display Standard			PerfTestCampaign449			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	464			GOOGLE.COM	Display Standard			PerfTestCampaign450			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	465			GOOGLE.COM	Display Standard			PerfTestCampaign451			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	466			GOOGLE.COM	Display Standard			PerfTestCampaign452			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	467			GOOGLE.COM	Display Standard			PerfTestCampaign453			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	468			GOOGLE.COM	Display Standard			PerfTestCampaign454			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
P	469			GOOGLE.COM	Display Standard			PerfTestCampaign455			Beauty	Demo	120 x 60	Button 2	CPM	Impressions	10	100	1	2016-01-01	2016-12-31					Other				No	No																										PER-I-O						13	7	8	8	8	8	8	8	8	8	8	8
